VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,2020-01-01 00:51:31,2020-01-01 00:54:25,1,0.5,1,N,79,79,1,4.0,0.5,0.5,1.56,0.0,0.3,9.36,2.5
2,2020-01-01 00:55:12,2020-01-01 01:00:57,1,0.7,1,N,79,113,1,5.5,0.5,0.5,0.08,0.0,0.3,9.38,2.5
2,2020-01-01 00:05:38,2020-01-01 00:15:06,1,2.21,1,N,50,237,1,9.0,0.5,0.5,1.0,0.0,0.3,13.8,2.5
2,2020-01-01 00:24:53,2020-01-01 00:34:46,1,1.85,1,N,239,151,1,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
2,2020-01-01 00:39:30,2020-01-01 00:46:49,1,1.19,1,N,238,239,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
2,2020-01-01 00:58:16,2020-01-01 01:07:27,1,1.91,1,N,142,151,1,8.5,0.5,0.5,2.46,0.0,0.3,16.71,2.5
1,2020-01-01 00:39:26,2020-01-01 00:45:53,3,0.9,1,N,249,79,1,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
1,2020-01-01 00:48:29,2020-01-01 01:12:34,1,10.9,1,N,148,92,1,33.5,3.0,0.5,5.0,0.0,0.3,42.3,2.5
2,2020-01-01 00:29:33,2020-01-01 00:32:00,1,0.57,1,N,158,90,2,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
2,2020-01-01 00:35:23,2020-01-01 01:04:05,1,4.33,1,N,90,239,2,21.0,0.5,0.5,0.0,0.0,0.3,24.8,2.5
1,2020-01-01 00:14:03,2020-01-01 00:24:52,2,1.4,1,N,114,107,2,8.5,3.0,0.5,0.0,0.0,0.3,12.3,2.5
1,2020-01-01 00:47:48,2020-01-01 00:59:45,2,2.9,1,N,249,65,1,12.0,3.0,0.5,3.15,0.0,0.3,18.95,2.5
2,2020-01-01 00:19:50,2020-01-01 00:34:01,1,1.72,1,N,170,68,1,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
2,2020-01-01 00:35:23,2020-01-01 01:02:21,1,2.22,1,N,68,170,1,17.0,0.5,0.5,4.16,0.0,0.3,24.96,2.5
2,2020-01-01 00:05:12,2020-01-01 00:12:53,2,0.99,1,N,114,148,1,7.0,0.5,0.5,2.0,0.0,0.3,12.8,2.5
2,2020-01-01 00:15:36,2020-01-01 00:26:11,2,3.48,1,N,148,233,2,12.5,0.5,0.5,0.0,0.0,0.3,16.3,2.5
2,2020-01-01 00:38:29,2020-01-01 01:00:22,2,5.92,1,N,148,262,1,21.0,0.5,0.5,4.0,0.0,0.3,28.8,2.5
1,2020-01-01 00:28:16,2020-01-01 00:43:47,2,1.8,1,N,234,229,1,11.0,3.0,0.5,2.95,0.0,0.3,17.75,2.5
2,2020-01-01 00:31:18,2020-01-01 00:54:39,1,2.25,1,N,234,237,2,15.5,0.5,0.5,0.0,0.0,0.3,19.3,2.5
2,2020-01-01 00:57:02,2020-01-01 00:57:09,1,0.0,5,N,237,237,1,22.0,0.0,0.0,2.0,0.0,0.3,26.8,2.5
2,2020-01-01 00:27:00,2020-01-01 00:59:21,1,9.72,1,N,239,231,2,32.0,0.5,0.5,0.0,0.0,0.3,35.8,2.5
1,2020-01-01 00:18:27,2020-01-01 00:37:59,1,4.2,1,N,234,52,1,16.0,3.0,0.5,4.0,0.0,0.3,23.8,2.5
1,2020-01-01 00:48:36,2020-01-01 01:20:00,2,4.1,1,N,45,50,2,22.0,3.0,0.5,0.0,0.0,0.3,25.8,2.5
2,2020-01-01 00:19:46,2020-01-01 00:46:49,1,3.03,1,N,90,142,2,18.0,0.5,0.5,0.0,0.0,0.3,21.8,2.5
2,2020-01-01 00:50:01,2020-01-01 01:09:41,1,3.07,1,N,142,263,2,15.0,0.5,0.5,0.0,0.0,0.3,18.8,2.5
2,2020-01-01 00:22:48,2020-01-01 00:56:40,1,1.81,1,N,142,48,2,19.5,0.5,0.5,0.0,0.0,0.3,23.3,2.5
2,2020-01-01 00:07:58,2020-01-01 00:24:53,1,6.51,1,N,231,164,1,20.5,0.5,0.5,3.0,0.0,0.3,27.3,2.5
2,2020-01-01 00:30:23,2020-01-01 00:41:54,1,1.59,1,N,164,79,2,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
2,2020-01-01 00:42:17,2020-01-01 01:01:07,1,3.53,1,N,79,140,1,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
1,2020-01-01 00:19:11,2020-01-01 00:56:10,1,20.4,2,N,132,24,1,52.0,0.0,0.5,8.84,6.12,0.3,67.76,0.0
1,2020-01-01 00:59:26,2020-01-01 01:05:51,1,0.7,1,N,24,75,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,0.0
2,2020-01-01 00:14:09,2020-01-01 00:37:02,1,3.45,1,N,48,125,1,17.0,0.5,0.5,4.16,0.0,0.3,24.96,2.5
2,2020-01-01 00:38:16,2020-01-01 00:48:12,1,1.81,1,N,125,13,2,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
2,2020-01-01 00:53:40,2020-01-01 01:06:05,1,1.85,1,N,231,114,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
2,2020-01-01 00:50:46,2020-01-01 01:02:19,1,2.07,1,N,249,164,2,10.0,0.5,0.5,0.0,0.0,0.3,13.8,2.5
2,2020-01-01 00:34:05,2020-01-01 00:39:43,1,0.94,1,N,79,79,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-01 00:41:51,2020-01-01 00:46:42,1,0.79,1,N,79,137,1,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
2,2020-01-01 00:52:24,2020-01-01 01:05:55,1,2.89,1,N,137,263,1,11.5,0.5,0.5,3.82,0.0,0.3,19.12,2.5
1,2020-01-01 00:10:25,2020-01-01 00:16:43,1,1.0,1,N,79,79,1,6.5,3.0,0.5,0.0,0.0,0.3,10.3,2.5
1,2020-01-01 00:21:57,2020-01-01 00:34:39,1,4.9,1,N,79,262,1,16.5,3.0,0.5,3.05,0.0,0.3,23.35,2.5
1,2020-01-01 00:41:22,2020-01-01 00:44:41,1,0.7,1,N,141,229,1,4.5,3.0,0.5,2.0,0.0,0.3,10.3,2.5
1,2020-01-01 00:47:33,2020-01-01 00:55:48,1,1.2,1,N,229,170,1,7.0,3.0,0.5,1.08,0.0,0.3,11.88,2.5
2,2020-01-01 00:32:42,2020-01-01 00:56:48,1,4.43,1,N,50,261,1,18.5,0.5,0.5,4.46,0.0,0.3,26.76,2.5
2,2020-01-01 00:26:07,2020-01-01 00:31:48,1,1.43,1,N,43,238,1,6.5,0.5,0.5,1.54,0.0,0.3,11.84,2.5
2,2020-01-01 00:33:08,2020-01-01 00:39:16,1,1.36,1,N,239,151,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2,2020-01-01 00:41:40,2020-01-02 00:39:16,1,0.97,1,N,151,239,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-01 00:50:26,2020-01-01 00:58:10,1,1.76,1,N,239,236,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
1,2020-01-01 00:44:36,2020-01-01 01:00:35,1,2.9,1,N,234,140,1,12.5,3.0,0.5,3.26,0.0,0.3,19.56,2.5
2,2020-01-01 00:07:32,2020-01-01 00:22:02,1,2.83,1,N,142,141,1,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
2,2020-01-01 00:28:30,2020-01-01 00:45:23,1,2.36,1,N,239,246,1,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
2,2020-01-01 00:46:59,2020-01-01 01:07:55,1,3.48,1,N,246,224,1,16.0,0.5,0.5,3.96,0.0,0.3,23.76,2.5
1,2020-01-01 00:22:13,2020-01-01 00:53:05,1,0.0,1,N,89,56,1,36.2,0.0,0.5,0.0,0.0,0.3,37.0,0.0
1,2020-01-01 00:15:49,2020-01-01 00:24:54,0,1.3,1,N,125,79,1,8.0,3.0,0.5,2.35,0.0,0.3,14.15,2.5
1,2020-01-01 00:26:50,2020-01-01 00:30:35,0,0.6,1,Y,79,113,1,4.5,3.0,0.5,3.0,0.0,0.3,11.3,2.5
2,2020-01-01 00:42:21,2020-01-02 00:00:00,2,1.61,1,N,137,68,2,13.0,0.5,0.5,0.0,0.0,0.3,16.8,2.5
2,2020-01-01 00:34:38,2020-01-01 00:36:35,3,0.18,1,N,48,48,2,3.5,0.5,0.5,0.0,0.0,0.3,7.3,2.5
2,2020-01-01 00:40:30,2020-01-01 00:58:48,3,2.27,1,N,142,140,1,13.5,0.5,0.5,5.19,0.0,0.3,22.49,2.5
2,2020-01-01 00:15:09,2020-01-01 00:24:10,1,1.77,1,N,238,142,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
2,2020-01-01 00:34:16,2020-01-01 00:41:43,1,2.28,1,N,239,166,1,8.5,0.5,0.5,10.0,0.0,0.3,22.3,2.5
2,2020-01-01 00:47:21,2020-01-01 00:57:17,1,1.87,1,N,151,75,1,9.0,0.5,0.5,1.0,0.0,0.3,11.3,0.0
1,2020-01-01 00:10:32,2020-01-01 00:32:59,3,11.0,1,N,161,92,2,32.0,3.0,0.5,0.0,6.12,0.3,41.92,2.5
2,2020-01-01 00:33:37,2020-01-01 00:54:02,1,2.26,1,N,234,232,1,13.5,0.5,0.5,2.6,0.0,0.3,19.9,2.5
2,2020-01-01 00:56:49,2020-01-01 01:32:11,1,16.63,1,N,232,259,1,46.5,0.5,0.5,10.06,0.0,0.3,60.36,2.5
2,2020-01-01 00:27:31,2020-01-01 00:44:42,1,2.13,1,N,234,144,1,12.5,0.5,0.5,1.7,0.0,0.3,18.0,2.5
2,2020-01-01 00:49:13,2020-01-01 01:15:23,1,3.24,1,N,211,50,1,18.5,0.5,0.5,4.46,0.0,0.3,26.76,2.5
2,2020-01-01 00:12:39,2020-01-01 00:42:51,1,3.32,1,N,48,79,1,19.5,0.5,0.5,4.66,0.0,0.3,27.96,2.5
2,2020-01-01 00:44:49,2020-01-01 00:50:11,1,1.12,1,N,79,107,1,6.0,0.5,0.5,1.0,0.0,0.3,10.8,2.5
2,2020-01-01 00:53:15,2020-01-01 00:59:39,1,0.64,1,N,137,164,2,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
2,2020-01-01 00:32:43,2020-01-01 01:23:25,1,4.35,1,N,234,261,2,30.5,0.5,0.5,0.0,0.0,0.3,34.3,2.5
2,2020-01-01 00:27:39,2020-01-01 00:38:41,1,1.74,1,N,249,148,1,9.5,0.5,0.5,1.8,0.0,0.3,15.1,2.5
2,2020-01-01 00:40:08,2020-01-01 00:43:27,1,0.45,1,N,148,148,1,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5
2,2020-01-01 00:44:37,2020-01-01 00:55:52,1,1.59,1,N,148,107,1,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
2,2020-01-01 00:45:40,2020-01-01 01:03:12,3,3.08,1,N,68,87,1,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
2,2020-01-01 00:16:55,2020-01-01 00:22:52,1,0.65,1,N,239,239,2,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
2,2020-01-01 00:24:41,2020-01-01 00:48:04,1,2.86,1,N,239,43,1,16.0,0.5,0.5,3.96,0.0,0.3,23.76,2.5
2,2020-01-01 00:09:50,2020-01-01 00:24:19,1,2.28,1,N,231,79,2,11.5,0.5,0.5,0.0,0.0,0.3,15.3,2.5
2,2020-01-01 00:30:08,2020-01-01 00:51:44,1,1.66,1,N,79,68,1,14.0,0.5,0.5,3.2,0.0,0.3,21.0,2.5
2,2020-01-01 00:52:46,2020-01-01 01:18:11,1,4.47,1,N,68,65,1,19.5,0.5,0.5,5.82,0.0,0.3,29.12,2.5
2,2020-01-01 00:35:58,2020-01-01 01:02:37,2,6.51,1,N,249,37,2,23.5,0.5,0.5,0.0,0.0,0.3,27.3,2.5
2,2020-01-01 00:15:39,2020-01-01 00:26:24,1,1.05,1,N,158,113,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
2,2020-01-01 00:35:38,2020-01-01 01:19:57,1,4.25,1,N,234,143,1,27.5,0.5,0.5,5.5,0.0,0.3,36.8,2.5
2,2020-01-01 00:28:05,2020-01-01 00:57:52,1,6.03,1,N,161,88,2,25.5,0.5,0.5,0.0,0.0,0.3,29.3,2.5
2,2020-01-01 00:56:37,2020-01-01 01:22:51,1,3.31,1,N,186,140,1,17.0,0.5,0.5,2.0,0.0,0.3,22.8,2.5
1,2020-01-01 00:24:24,2020-01-01 00:37:00,1,1.9,1,N,234,4,2,10.5,3.0,0.5,0.0,0.0,0.3,14.3,2.5
1,2020-01-01 00:46:49,2020-01-01 01:05:33,1,4.4,1,N,79,263,1,16.5,3.0,0.5,5.05,0.0,0.3,25.35,2.5
1,2020-01-01 00:03:36,2020-01-01 00:18:11,2,2.1,1,N,229,142,2,11.5,3.0,0.5,0.0,0.0,0.3,15.3,2.5
1,2020-01-01 00:33:10,2020-01-01 00:46:34,3,1.7,1,N,142,239,1,10.5,3.0,0.5,3.0,0.0,0.3,17.3,2.5
1,2020-01-01 00:50:10,2020-01-01 01:09:58,1,1.8,1,N,239,48,2,13.5,3.0,0.5,0.0,0.0,0.3,17.3,2.5
1,2020-01-01 00:55:50,2020-01-01 01:17:14,1,4.0,1,N,186,13,1,17.0,3.0,0.5,5.0,0.0,0.3,25.8,2.5
2,2020-01-01 00:14:10,2020-01-01 00:33:11,1,5.55,1,N,161,148,1,19.0,0.5,0.5,4.56,0.0,0.3,27.36,2.5
2,2020-01-01 00:36:28,2020-01-01 00:44:40,1,2.29,1,N,148,25,1,9.5,0.5,0.5,2.0,0.0,0.3,15.3,2.5
2,2020-01-01 00:51:00,2020-01-01 01:03:19,1,4.34,1,N,65,4,2,15.0,0.5,0.5,0.0,0.0,0.3,18.8,2.5
1,2020-01-01 00:44:36,2020-01-01 01:02:13,1,2.5,1,N,50,249,1,13.0,3.0,0.5,1.0,0.0,0.3,17.8,2.5
1,2020-01-01 00:22:48,2020-01-01 00:41:37,2,3.7,1,N,114,33,1,15.5,3.0,0.5,3.85,0.0,0.3,23.15,2.5
1,2020-01-01 00:45:24,2020-01-01 01:08:56,2,8.6,1,N,33,263,1,26.0,3.0,0.5,5.95,0.0,0.3,35.75,2.5
2,2020-01-01 00:38:14,2020-01-01 00:41:55,1,0.95,1,N,264,264,2,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
2,2020-01-01 00:43:49,2020-01-01 01:00:53,1,2.01,1,N,264,264,2,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2.5
2,2020-01-01 00:35:48,2020-01-01 00:38:53,1,0.33,1,N,237,141,2,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
2,2020-01-01 00:41:06,2020-01-01 00:43:22,1,0.76,1,N,141,263,2,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
2,2020-01-01 00:43:51,2020-01-01 00:49:47,1,0.94,1,N,263,237,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
2,2020-01-01 00:52:22,2020-01-01 01:08:15,1,2.73,1,N,141,164,1,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
2,2020-01-01 00:28:40,2020-01-01 00:39:45,1,1.83,1,N,170,141,1,9.0,0.5,0.5,3.84,0.0,0.3,16.64,2.5
2,2020-01-01 00:50:23,2020-01-01 01:08:20,1,0.9,1,N,161,164,2,11.5,0.5,0.5,0.0,0.0,0.3,15.3,2.5
2,2020-01-01 00:35:28,2020-01-01 00:51:42,1,2.37,1,N,50,238,2,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2.5
2,2020-01-01 00:55:16,2020-01-01 01:09:31,1,3.83,1,N,238,246,2,14.0,0.5,0.5,0.0,0.0,0.3,17.8,2.5
2,2020-01-01 00:10:13,2020-01-01 00:13:44,2,0.9,1,N,238,75,1,5.0,0.5,0.5,0.0,0.0,0.3,6.3,0.0
2,2020-01-01 00:17:04,2020-01-01 00:23:10,1,1.27,1,N,43,262,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2,2020-01-01 00:37:05,2020-01-01 00:40:55,2,0.54,1,N,237,163,1,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5
2,2020-01-01 00:42:05,2020-01-01 00:48:08,2,0.94,1,N,163,162,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-01 00:18:55,2020-01-01 00:27:55,1,1.76,1,N,237,140,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
2,2020-01-01 00:37:57,2020-01-01 01:00:09,1,3.03,1,N,239,233,1,15.5,0.5,0.5,3.86,0.0,0.3,23.16,2.5
2,2020-01-01 00:48:54,2020-01-01 01:11:22,1,2.98,1,N,234,141,2,15.5,0.5,0.5,0.0,0.0,0.3,19.3,2.5
1,2020-01-01 00:26:52,2020-01-01 00:43:14,0,6.1,1,N,148,263,1,20.0,3.0,0.5,4.76,0.0,0.3,28.56,2.5
1,2020-01-01 00:48:00,2020-01-01 00:53:01,0,0.8,1,N,236,236,1,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
1,2020-01-01 00:21:50,2020-01-01 00:28:43,2,0.0,1,N,113,90,3,6.0,3.0,0.5,0.0,0.0,0.3,9.8,2.5
1,2020-01-01 00:36:18,2020-01-01 01:02:38,1,0.0,1,N,107,262,1,18.5,3.0,0.5,3.0,0.0,0.3,25.3,2.5
2,2020-01-01 00:33:36,2020-01-01 01:03:00,5,3.24,1,N,48,79,1,19.0,0.5,0.5,5.7,0.0,0.3,28.5,2.5
1,2020-01-01 00:39:19,2020-01-01 00:49:24,1,1.8,1,N,181,97,1,9.5,0.5,0.5,1.62,0.0,0.3,12.42,0.0
1,2020-01-01 00:51:25,2020-01-01 01:01:34,1,1.3,1,N,97,181,1,8.5,0.5,0.5,2.9,0.0,0.3,12.7,0.0
2,2020-01-01 00:18:39,2020-01-01 00:35:56,1,2.09,1,N,41,116,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,0.0
2,2020-01-01 00:06:51,2020-01-01 00:21:09,1,3.93,1,N,148,141,4,-13.5,-0.5,-0.5,0.0,0.0,-0.3,-17.3,-2.5
2,2020-01-01 00:06:51,2020-01-01 00:21:09,1,3.93,1,N,148,141,2,13.5,0.5,0.5,0.0,0.0,0.3,17.3,2.5
2,2020-01-01 00:28:22,2020-01-01 00:39:09,1,1.55,1,N,141,161,1,9.0,0.5,0.5,2.18,0.0,0.3,14.98,2.5
2,2020-01-01 00:40:30,2020-01-01 00:58:36,1,0.78,1,N,161,170,4,-11.0,-0.5,-0.5,0.0,0.0,-0.3,-14.8,-2.5
2,2020-01-01 00:40:30,2020-01-01 00:58:36,1,0.78,1,N,161,164,2,11.0,0.5,0.5,0.0,0.0,0.3,14.8,2.5
1,2020-01-01 00:33:54,2020-01-01 00:53:33,1,3.1,1,N,162,239,2,15.0,3.0,0.5,0.0,0.0,0.3,18.8,2.5
1,2020-01-01 00:56:05,2020-01-01 01:11:03,1,1.9,1,N,239,50,1,11.5,3.0,0.5,3.05,0.0,0.3,18.35,2.5
2,2020-01-01 00:54:19,2020-01-01 01:14:06,1,4.56,1,N,229,41,1,17.0,0.5,0.5,6.24,0.0,0.3,27.04,2.5
1,2020-01-01 00:47:39,2020-01-01 01:30:51,1,0.0,1,N,213,178,1,49.2,0.0,0.5,0.0,0.0,0.3,50.0,0.0
2,2020-01-01 00:08:59,2020-01-01 00:13:39,1,0.47,1,N,164,170,2,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
2,2020-01-01 00:28:08,2020-01-01 00:40:50,1,1.39,1,N,234,107,1,9.5,0.5,0.5,2.0,0.0,0.3,15.3,2.5
2,2020-01-01 00:44:48,2020-01-01 00:57:04,1,0.89,1,N,113,249,2,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
2,2020-01-01 00:34:43,2020-01-01 00:53:35,5,2.95,1,N,246,79,2,14.0,0.5,0.5,0.0,0.0,0.3,17.8,2.5
2,2020-01-01 00:54:37,2020-01-01 01:11:15,5,2.1,1,N,79,125,1,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
2,2020-01-01 00:05:38,2020-01-01 00:31:17,1,2.16,1,N,186,48,2,16.5,0.5,0.5,0.0,0.0,0.3,20.3,2.5
2,2020-01-01 00:38:42,2020-01-01 00:55:27,1,1.65,1,N,48,246,2,11.5,0.5,0.5,0.0,0.0,0.3,15.3,2.5
2,2020-01-01 00:15:10,2020-01-01 00:25:11,1,0.82,1,N,107,224,2,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
2,2020-01-01 00:31:42,2020-01-01 00:55:28,1,5.43,1,N,107,239,1,20.0,0.5,0.5,2.0,0.0,0.3,25.8,2.5
2,2020-01-01 00:56:45,2020-01-01 01:24:27,1,5.79,1,N,239,7,1,22.5,0.5,0.5,7.89,0.0,0.3,34.19,2.5
2,2020-01-01 00:28:27,2020-01-01 00:44:51,3,7.89,1,N,138,42,1,23.5,0.5,0.5,5.0,6.12,0.3,35.92,0.0
1,2020-01-01 00:10:39,2020-01-01 00:15:03,2,0.8,1,N,79,224,1,5.0,3.0,0.5,1.75,0.0,0.3,10.55,2.5
1,2020-01-01 00:37:30,2020-01-01 00:46:52,2,1.4,1,N,79,90,1,8.0,3.0,0.5,2.35,0.0,0.3,14.15,2.5
1,2020-01-01 00:18:53,2020-01-01 00:51:09,0,19.6,1,N,132,25,1,54.0,0.5,0.5,11.05,0.0,0.3,66.35,0.0
1,2020-01-01 00:57:10,2020-01-01 01:18:00,1,4.2,1,N,25,36,1,17.0,0.5,0.5,3.65,0.0,0.3,21.95,0.0
1,2020-01-01 00:15:39,2020-01-01 00:30:33,1,4.5,1,N,50,13,1,15.0,3.0,0.5,2.82,0.0,0.3,21.62,2.5
1,2020-01-01 00:37:42,2020-01-01 00:49:59,4,2.6,1,N,231,33,1,11.0,3.0,0.5,3.7,0.0,0.3,18.5,2.5
2,2020-01-01 00:17:05,2020-01-01 00:27:43,1,3.36,1,N,107,141,1,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
2,2020-01-01 00:31:18,2020-01-01 00:45:44,1,1.83,1,N,140,141,2,11.0,0.5,0.5,0.0,0.0,0.3,14.8,2.5
2,2020-01-01 00:49:11,2020-01-01 00:52:51,2,0.7,1,N,140,263,1,4.0,0.5,0.5,1.56,0.0,0.3,9.36,2.5
2,2020-01-01 00:56:19,2020-01-01 01:06:20,1,1.88,1,N,237,233,2,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
1,2020-01-01 00:26:09,2020-01-01 00:32:55,1,1.4,1,N,246,90,1,6.5,3.0,0.5,2.05,0.0,0.3,12.35,2.5
1,2020-01-01 00:57:44,2020-01-01 01:04:33,1,1.1,1,N,234,4,1,6.5,3.0,0.5,2.05,0.0,0.3,12.35,2.5
2,2020-01-01 00:16:32,2020-01-01 00:28:26,1,1.26,1,N,249,79,2,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
2,2020-01-01 00:36:42,2020-01-01 00:42:08,1,0.9,1,N,79,148,1,5.5,0.5,0.5,2.79,0.0,0.3,12.09,2.5
2,2020-01-01 00:44:22,2020-01-01 00:49:36,1,1.03,1,N,148,79,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
2,2020-01-01 00:55:22,2020-01-01 01:09:16,1,1.5,1,N,79,90,1,10.0,0.5,0.5,3.45,0.0,0.3,17.25,2.5
1,2020-01-01 00:06:52,2020-01-01 00:31:26,1,7.2,1,N,239,223,2,25.5,3.0,0.5,0.0,6.12,0.3,35.42,2.5
1,2020-01-01 00:50:18,2020-01-01 01:09:17,4,1.8,1,N,237,48,1,12.5,3.0,0.5,0.0,0.0,0.3,16.3,2.5
2,2020-01-01 00:21:28,2020-01-01 00:35:52,5,0.84,1,N,48,48,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
2,2020-01-01 00:37:18,2020-01-01 00:59:17,5,2.64,1,N,48,68,1,15.0,0.5,0.5,3.76,0.0,0.3,22.56,2.5
2,2020-01-01 00:26:33,2020-01-01 00:38:23,1,2.99,1,N,43,151,1,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
2,2020-01-01 00:41:14,2020-01-01 01:07:36,1,6.75,1,N,238,144,1,24.0,0.5,0.5,3.0,0.0,0.3,30.8,2.5
2,2020-01-01 00:17:05,2020-01-01 00:23:13,1,1.44,1,N,166,238,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
2,2020-01-01 00:29:59,2020-01-01 00:39:35,1,1.73,1,N,50,186,1,8.5,0.5,0.5,20.0,0.0,0.3,32.3,2.5
2,2020-01-01 00:43:20,2020-01-01 00:53:53,1,2.15,1,N,186,113,1,9.5,0.5,0.5,2.0,0.0,0.3,15.3,2.5
2,2020-01-01 00:54:39,2020-01-01 01:02:26,1,1.14,1,N,79,90,2,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
2,2020-01-01 00:11:31,2020-01-01 00:22:33,1,2.53,1,N,237,137,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
2,2020-01-01 00:35:29,2020-01-01 00:43:39,1,1.24,1,N,164,113,1,7.0,0.5,0.5,3.24,0.0,0.3,14.04,2.5
2,2020-01-01 00:28:45,2020-01-01 00:47:04,1,3.17,1,N,161,262,1,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
2,2020-01-01 00:42:14,2020-01-01 00:56:02,1,1.4,1,N,48,90,1,10.0,0.5,0.5,1.39,0.0,0.3,15.19,2.5
2,2020-01-01 00:57:34,2020-01-01 01:16:12,1,3.01,1,N,90,237,1,14.0,0.5,0.5,3.56,0.0,0.3,21.36,2.5
2,2020-01-01 00:00:41,2020-01-01 00:10:35,1,0.98,1,N,161,163,2,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
2,2020-01-01 00:11:21,2020-01-01 00:22:22,1,3.36,1,N,163,151,2,11.5,0.5,0.5,0.0,0.0,0.3,15.3,2.5
2,2020-01-01 00:25:00,2020-01-01 00:41:32,1,3.09,1,N,151,141,2,13.5,0.5,0.5,0.0,0.0,0.3,17.3,2.5
1,2020-01-01 00:21:43,2020-01-01 00:36:32,1,1.8,1,N,79,233,1,11.0,3.0,0.5,2.95,0.0,0.3,17.75,2.5
1,2020-01-01 00:43:18,2020-01-01 01:00:04,1,0.6,1,N,161,233,2,11.0,3.0,0.5,0.0,0.0,0.3,14.8,2.5
1,2020-01-01 00:58:33,2020-01-01 01:08:06,2,0.8,1,N,164,161,2,7.5,3.0,0.5,0.0,0.0,0.3,11.3,2.5
2,2020-01-01 00:01:28,2020-01-01 00:04:00,6,0.54,1,N,114,79,1,4.0,0.5,0.5,1.56,0.0,0.3,9.36,2.5
2,2020-01-01 00:13:07,2020-01-01 00:21:05,6,0.89,1,N,79,137,1,6.5,0.5,0.5,1.03,0.0,0.3,11.33,2.5
2,2020-01-01 00:09:42,2020-01-01 00:16:35,1,1.51,1,N,234,114,1,7.0,0.5,0.5,2.7,0.0,0.3,13.5,2.5
2,2020-01-01 00:20:38,2020-01-01 00:48:43,1,4.93,1,N,114,142,1,21.0,0.5,0.5,3.0,0.0,0.3,27.8,2.5
2,2020-01-01 00:51:04,2020-01-01 00:57:22,1,0.97,1,N,142,48,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
